	ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	Wines	Fruits	Meat	Fish	Sweets	Gold	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response	Days_since_enrolment	Age	Children	Family_Size	Is_Parent	Spent
153	92	1988	Graduate	Alone	34176.0	1	0	2014-05-12	12	5	7	24	19	14	20	4	3	0	4	6	0	0	0	0	0	0	3	11	0	48	34	1	2	1	89
154	7055	1952	Postgraduate	Partner	61010.0	0	1	2012-10-09	57	888	0	57	0	0	76	2	8	5	11	5	0	0	0	0	0	0	3	11	0	628	70	1	3	1	1021
155	10240	1949	Graduate	Partner	69372.0	0	0	2013-02-19	10	997	26	269	34	13	42	1	10	4	6	4	0	1	1	0	0	0	3	11	1	495	73	0	2	0	1381
156	3025	1958	Graduate	Alone	49967.0	0	1	2013-07-08	4	212	6	69	4	12	3	3	6	1	5	7	0	0	0	0	0	0	3	11	0	356	64	1	2	1	306
157	9283	1978	Graduate	Alone	60199.0	1	2	2013-09-12	49	8	1	7	2	0	0	1	0	0	3	4	0	0	0	0	0	0	3	11	0	290	44	3	4	1	18
158	9970	1977	Graduate	Partner	55375.0	0	1	2013-10-17	3	42	11	57	10	28	14	1	1	1	6	2	0	0	0	0	0	0	3	11	0	255	45	1	3	1	162
159	2730	1955	Graduate	Alone	80317.0	0	0	2013-08-20	64	536	11	387	149	91	57	1	3	4	10	1	0	0	0	0	0	0	3	11	0	313	67	0	1	0	1231
160	2795	1958	Postgraduate	Alone	30523.0	2	1	2013-07-01	0	5	0	3	0	0	5	1	1	0	2	7	0	0	0	0	0	0	3	11	0	363	64	3	4	1	13
161	9260	1945	Postgraduate	Partner	70356.0	0	0	2012-11-05	20	1349	16	249	43	16	33	2	10	6	9	6	0	0	0	0	0	0	3	11	0	601	77	0	2	0	1706
162	8182	1984	Graduate	Partner	23228.0	1	0	2014-01-05	91	53	3	49	7	4	5	4	3	0	4	8	0	0	0	0	0	0	3	11	0	175	38	1	3	1	121
163	10095	1975	Postgraduate	Alone	74165.0	0	0	2013-05-01	9	1001	12	240	16	12	12	1	5	4	10	2	0	0	0	0	0	0	3	11	0	424	47	0	1	0	1293
164	8475	1973	Postgraduate	Partner	157243.0	0	1	2014-03-01	98	20	2	1582	1	2	1	15	0	22	0	0	0	0	0	0	0	0	3	11	0	120	49	1	3	1	1608
165	4370	1966	Graduate	Partner	43482.0	2	1	2013-11-13	83	18	1	32	6	3	28	3	2	0	4	6	0	0	0	0	0	0	3	11	0	228	56	3	5	1	88
166	10573	1953	Graduate	Alone	62551.0	0	0	2013-11-18	27	125	16	98	134	21	27	1	6	7	4	3	1	0	0	0	0	0	3	11	0	223	69	0	1	0	421
167	3712	1959	Graduate	Alone	52332.0	0	0	2013-08-28	63	212	5	33	7	0	2	1	3	2	6	4	0	1	0	0	0	0	3	11	0	305	63	0	1	0	259
168	6637	1988	Graduate	Alone	66951.0	0	0	2013-11-02	46	277	162	305	173	76	124	1	3	4	7	1	0	0	0	0	0	0	3	11	0	239	34	0	1	0	1117
169	3152	1957	Graduate	Partner	26091.0	1	1	2014-02-25	84	15	10	19	8	17	20	3	2	1	3	5	0	0	0	0	0	0	3	11	0	124	65	2	4	1	89
170	5610	1965	Graduate	Partner	33456.0	1	1	2014-04-21	58	7	3	10	8	1	7	2	1	0	3	7	0	0	0	0	0	0	3	11	0	69	57	2	4	1	36
171	6460	1982	Graduate	Partner	28718.0	1	0	2013-07-13	78	12	4	6	11	8	16	2	2	0	3	8	0	0	0	0	0	0	3	11	0	351	40	1	3	1	57
172	1349	1970	Graduate	Partner	50447.0	2	0	2014-04-21	4	85	7	24	2	3	27	1	3	1	3	6	0	0	0	0	0	0	3	11	0	69	52	2	4	1	148
173	1880	1959	Postgraduate	Partner	53537.0	1	1	2014-01-30	17	81	0	6	0	0	6	2	2	1	3	5	0	0	0	0	0	0	3	11	0	150	63	2	4	1	93
174	641	1967	Graduate	Alone	52074.0	0	1	2014-04-04	77	59	0	12	0	0	48	1	2	2	2	4	1	0	0	0	0	0	3	11	0	86	55	1	2	1	119
175	8717	1975	Postgraduate	Partner	80427.0	0	1	2012-09-12	56	1149	71	449	69	71	26	1	11	8	8	5	0	0	0	0	0	0	3	11	0	655	47	1	3	1	1835
176	10314	1948	Postgraduate	Partner	83837.0	0	0	2012-12-16	79	847	66	119	86	89	111	1	9	10	5	4	0	1	0	1	0	0	3	11	1	560	74	0	2	0	1318
177	10854	1970	Postgraduate	Partner	38853.0	1	1	2014-05-23	90	29	0	14	0	0	2	2	2	0	3	7	0	0	0	0	0	0	3	11	0	37	52	2	4	1	45
178	10492	1959	Graduate	Partner	38285.0	2	1	2014-06-24	96	2	0	5	2	0	1	1	0	0	3	2	0	0	0	0	0	0	3	11	0	5	63	3	5	1	10
179	6935	1951	Undergrade	Partner	78497.0	0	0	2013-12-01	44	207	26	447	75	0	223	1	5	7	12	2	0	0	0	1	0	0	3	11	0	210	71	0	2	0	978
180	7698	1976	Postgraduate	Partner	51650.0	0	1	2014-05-11	81	152	3	22	2	5	7	1	4	1	4	5	0	0	0	0	0	0	3	11	0	49	46	1	3	1	191
181	3559	1988	Undergrade	Partner	16248.0	1	0	2014-05-10	77	12	11	10	3	12	9	3	2	1	3	6	0	0	0	0	0	0	3	11	0	50	34	1	3	1	57
182	10562	1946	Postgraduate	Partner	66835.0	0	0	2013-09-28	21	620	26	195	34	17	141	1	6	4	13	2	0	0	0	0	0	0	3	11	0	274	76	0	2	0	1033
183	10796	1984	Postgraduate	Partner	30477.0	1	0	2014-01-22	16	47	1	6	0	0	12	1	1	1	3	6	0	0	0	0	0	0	3	11	0	158	38	1	3	1	66
184	2563	1961	Undergrade	Partner	28249.0	0	0	2014-06-15	80	1	9	7	2	14	10	1	2	0	3	6	0	0	0	0	0	0	3	11	0	14	61	0	2	0	43
185	3518	1983	Graduate	Partner	25271.0	1	0	2012-12-05	45	10	1	18	10	4	7	1	1	1	2	9	0	0	0	0	0	0	3	11	0	571	39	1	3	1	50
186	5823	1970	Postgraduate	Alone	32303.0	0	1	2014-03-08	63	35	0	2	0	0	2	2	1	0	4	5	0	0	0	0	0	0	3	11	0	113	52	1	2	1	39
187	3934	1966	Graduate	Partner	61286.0	0	1	2013-08-02	34	356	0	107	19	9	117	2	7	1	8	5	0	0	0	0	0	0	3	11	0	331	56	1	3	1	608
188	6982	1976	Graduate	Partner	74068.0	0	0	2013-03-19	14	783	30	537	140	76	15	1	4	10	9	2	0	0	0	0	0	0	3	11	0	467	46	0	2	0	1581
189	6431	1964	Postgraduate	Partner	45759.0	1	1	2013-02-23	13	42	1	18	3	0	4	2	2	0	3	7	0	0	0	0	0	0	3	11	0	491	58	2	4	1	68
190	9733	1978	Undergrade	Partner	24882.0	1	0	2012-09-09	52	1	4	10	29	0	36	1	1	1	2	6	1	0	0	0	0	0	3	11	0	658	44	1	3	1	80
191	5602	1989	Postgraduate	Partner	66973.0	0	0	2013-05-17	98	466	22	432	147	113	102	1	8	7	12	3	0	0	0	0	0	0	3	11	0	408	33	0	2	0	1282
192	7829	1900	Undergrade	Alone	36640.0	1	0	2013-09-26	99	15	6	8	7	4	25	1	2	1	2	5	0	0	0	0	0	1	3	11	0	276	122	1	2	1	65
193	1324	1988	Graduate	Partner	38872.0	1	0	2013-05-30	93	23	3	21	3	19	22	2	3	0	3	8	0	0	0	0	0	0	3	11	0	395	34	1	3	1	91
194	326	1973	Graduate	Partner	51148.0	1	1	2013-02-18	38	235	6	45	8	9	12	4	5	1	6	6	0	0	0	0	0	0	3	11	0	496	49	2	4	1	315
195	7224	1977	Graduate	Partner	31353.0	1	1	2013-12-29	24	10	0	10	3	1	7	2	1	1	2	8	0	0	0	0	0	0	3	11	0	182	45	2	4	1	31
196	6999	1980	Postgraduate	Partner	69661.0	0	0	2014-05-13	80	656	16	106	32	16	8	1	7	3	12	3	0	0	0	0	0	0	3	11	0	47	42	0	2	0	834
197	9938	1954	Graduate	Partner	80067.0	0	0	2013-09-19	82	519	17	813	27	173	51	1	4	6	6	2	0	0	1	0	0	0	3	11	0	283	68	0	2	0	1600
198	6422	1954	Graduate	Partner	86718.0	0	0	2013-01-17	20	344	189	482	50	33	172	1	5	6	5	2	0	0	0	0	0	0	3	11	0	528	68	0	2	0	1270
199	3182	1973	Postgraduate	Alone	46854.0	1	1	2014-03-31	81	96	1	79	7	1	79	6	5	1	3	8	1	0	0	0	0	0	3	11	1	90	49	2	3	1	263
200	7300	1952	Graduate	Alone	69142.0	0	1	2014-06-29	50	448	4	34	6	4	39	3	8	1	7	5	0	1	0	0	0	0	3	11	0	0	70	1	2	1	535
201	10424	1968	Graduate	Alone	75922.0	0	0	2013-12-09	60	265	138	553	224	23	92	1	4	4	9	1	0	0	0	0	0	0	3	11	0	202	54	0	1	0	1295
202	8727	1978	Graduate	Alone	63693.0	0	1	2013-10-14	63	587	43	337	42	87	54	3	11	6	9	6	0	0	0	0	0	0	3	11	0	258	44	1	2	1	1150
203	2798	1977	Postgraduate	Partner	102160.0	0	0	2012-11-02	54	763	29	138	76	176	58	0	7	9	10	4	0	1	1	1	0	0	3	11	1	604	45	0	2	0	1240
204	1030	1965	Postgraduate	Alone	40637.0	1	1	2013-07-17	72	22	0	13	0	0	3	2	1	0	3	7	0	0	0	0	0	0	3	11	0	347	57	2	3	1	38
205	624	1984	Postgraduate	Alone	18890.0	0	0	2012-11-10	5	6	4	1	7	2	15	1	0	1	2	6	1	0	0	0	0	0	3	11	1	596	38	0	1	0	35
206	5176	1988	Graduate	Partner	29604.0	1	0	2013-12-08	88	7	6	13	7	6	14	1	1	0	3	9	1	0	0	0	0	0	3	11	0	203	34	1	3	1	53
207	5552	1963	Postgraduate	Alone	48721.0	1	1	2013-05-13	50	81	18	113	47	13	21	6	4	2	5	6	0	0	0	0	0	0	3	11	0	412	59	2	3	1	293
208	868	1966	Graduate	Partner	44794.0	0	1	2014-06-08	99	54	0	7	0	0	4	1	2	0	3	6	0	0	0	0	0	0	3	11	0	21	56	1	3	1	65
209	380	1954	Graduate	Alone	64497.0	0	1	2012-09-10	17	1170	48	320	42	32	192	5	11	4	9	8	1	0	0	0	0	0	3	11	1	657	68	1	2	1	1804
210	2677	1956	Graduate	Partner	46097.0	0	1	2013-03-31	11	72	24	68	65	4	8	5	3	1	6	4	0	0	0	0	0	0	3	11	0	455	66	1	3	1	241
211	6521	1954	Graduate	Partner	77972.0	0	0	2014-03-18	18	613	22	319	33	102	12	1	4	6	9	1	0	0	0	0	0	0	3	11	0	103	68	0	2	0	1101
212	6927	1968	Postgraduate	Partner	44377.0	1	1	2012-10-05	70	224	0	30	0	0	10	8	5	1	5	8	0	0	0	0	0	0	3	11	0	632	54	2	4	1	264
213	2877	1974	Postgraduate	Partner	46014.0	1	1	2013-01-21	21	410	0	59	19	9	44	10	7	1	8	7	0	0	0	0	0	0	3	11	0	524	48	2	4	1	541
214	0	1985	Graduate	Partner	70951.0	0	0	2013-05-04	66	239	10	554	254	87	54	1	3	4	9	1	0	0	0	0	0	0	3	11	0	421	37	0	2	0	1198
215	1584	1977	Graduate	Partner	41443.0	1	0	2014-04-01	79	171	7	171	25	19	89	6	8	1	5	8	0	0	0	0	0	0	3	11	0	89	45	1	3	1	482
216	7264	1978	Undergrade	Alone	52195.0	2	1	2014-05-12	2	12	0	4	0	0	1	1	1	0	2	8	0	0	0	0	0	0	3	11	0	48	44	3	4	1	17
217	6274	1948	Postgraduate	Partner	83790.0	0	0	2013-11-15	81	1076	16	417	42	48	16	1	8	10	6	3	0	1	1	0	0	0	3	11	0	226	74	0	2	0	1615
218	1377	1954	Postgraduate	Alone	44551.0	0	1	2013-08-31	24	182	4	33	0	0	66	2	4	1	5	7	0	0	0	0	0	0	3	11	0	302	68	1	2	1	285
219	454	1980	Graduate	Partner	69508.0	1	0	2012-11-14	48	824	32	162	42	32	43	2	11	4	11	6	0	0	0	0	0	0	3	11	0	592	42	1	3	1	1135
220	1755	1988	Undergrade	Partner	45204.0	1	0	2014-04-11	93	30	11	25	29	1	18	1	1	1	4	3	0	0	0	0	0	0	3	11	0	79	34	1	3	1	114
221	2075	1969	Graduate	Partner	72460.0	0	0	2013-11-14	56	377	10	540	80	30	10	1	3	5	7	1	0	0	0	0	0	0	3	11	0	227	53	0	2	0	1047
222	4785	1970	Postgraduate	Partner	77622.0	0	2	2014-04-14	3	520	7	154	19	0	14	2	6	3	11	3	0	0	0	0	0	0	3	11	0	76	52	2	4	1	714
223	9076	1980	Postgraduate	Partner	30732.0	1	0	2013-01-05	44	155	1	25	0	1	3	4	4	1	4	8	0	0	0	0	0	0	3	11	0	540	42	1	3	1	185
224	7079	1962	Graduate	Alone	63887.0	0	1	2012-09-08	38	897	23	207	15	11	92	5	9	6	12	6	0	0	0	0	0	0	3	11	0	659	60	1	2	1	1245
225	4653	1978	Graduate	Partner	42011.0	1	0	2013-03-26	46	131	0	16	2	1	39	4	3	1	4	8	0	0	0	0	0	0	3	11	0	460	44	1	3	1	189
226	7375	1976	Graduate	Partner	51369.0	0	1	2012-10-25	84	297	7	79	0	11	182	2	8	2	4	8	0	0	0	0	0	0	3	11	0	612	46	1	3	1	576
227	709	1952	Graduate	Alone	51537.0	0	1	2012-12-09	27	787	20	204	0	0	92	3	2	2	11	8	0	0	0	0	0	0	3	11	0	567	70	1	2	1	1103
228	460	1972	Postgraduate	Partner	79930.0	0	0	2012-08-08	72	792	86	740	67	51	17	1	3	5	8	2	0	0	0	0	0	0	3	11	0	690	50	0	2	0	1753
229	3726	1986	Postgraduate	Partner	34320.0	1	0	2014-02-16	66	4	1	9	3	0	0	1	1	0	2	8	0	0	0	0	0	0	3	11	0	133	36	1	3	1	17
230	6798	1966	Graduate	Alone	37070.0	1	1	2013-03-20	30	231	7	137	4	15	39	9	5	1	8	7	0	0	0	0	0	0	3	11	1	466	56	2	3	1	433
231	5341	1962	Undergrade	Alone	81975.0	0	1	2013-01-05	2	983	76	184	180	138	27	1	6	3	4	7	0	0	1	0	0	0	3	11	0	540	60	1	2	1	1588
232	1606	1971	Graduate	Partner	38590.0	1	0	2013-05-15	65	3	1	8	4	3	3	1	1	0	2	8	0	0	0	0	0	0	3	11	0	410	51	1	3	1	22
233	9617	1951	Graduate	Alone	15033.0	0	0	2014-04-16	37	0	4	5	6	0	4	1	1	0	3	3	0	0	0	0	0	0	3	11	0	74	71	0	1	0	19
234	3233	1965	Postgraduate	Partner	62745.0	0	1	2013-03-23	89	562	21	464	28	10	32	3	7	8	11	5	0	0	0	0	0	0	3	11	0	463	57	1	3	1	1117
235	89	1975	Undergrade	Partner	22212.0	1	0	2013-12-09	49	5	9	20	6	8	21	2	2	0	4	6	0	0	0	0	0	0	3	11	0	202	47	1	3	1	69
236	2936	1982	Postgraduate	Partner	23661.0	1	0	2013-12-04	46	18	0	4	0	0	1	1	1	0	3	7	0	0	0	0	0	0	3	11	0	207	40	1	3	1	23
237	9449	1958	Postgraduate	Alone	79761.0	0	1	2013-10-04	32	415	5	124	15	35	11	1	5	2	11	3	0	0	0	0	0	0	3	11	0	268	64	1	2	1	605
238	7297	1973	Graduate	Alone	7500.0	1	0	2013-12-26	54	5	3	10	12	7	20	4	3	1	3	7	0	0	0	0	0	0	3	11	0	185	49	1	2	1	57
239	11004	1893	Undergrade	Alone	60182.0	0	1	2014-05-17	23	8	0	5	7	0	2	1	1	0	2	4	0	0	0	0	0	0	3	11	0	43	129	1	2	1	22
240	313	1968	Graduate	Alone	73455.0	0	0	2013-10-28	98	901	61	757	186	163	20	1	6	5	10	3	0	1	0	0	0	0	3	11	0	244	54	0	1	0	2088
241	9940	1958	Graduate	Partner	64961.0	0	1	2012-12-23	97	382	114	276	75	124	38	2	6	4	4	3	0	0	0	0	0	0	3	11	0	553	64	1	3	1	1009
242	10735	1971	Graduate	Alone	22804.0	1	0	2013-07-31	75	14	1	7	2	1	1	1	2	0	2	9	0	0	0	0	0	0	3	11	0	333	51	1	2	1	26
243	9529	1990	Graduate	Partner	73687.0	0	0	2013-11-28	8	559	153	503	218	13	181	1	3	9	9	2	0	0	0	1	0	0	3	11	1	213	32	0	2	0	1627
244	6439	1958	Graduate	Partner	61074.0	0	1	2012-08-17	37	789	0	133	0	28	152	7	11	5	8	7	0	0	0	0	0	0	3	11	0	681	64	1	3	1	1102
245	7411	1964	Postgraduate	Partner	31686.0	1	1	2014-06-05	31	11	0	5	0	0	1	2	1	0	3	6	0	0	0	0	0	0	3	11	0	24	58	2	4	1	17
246	2176	1972	Graduate	Partner	80134.0	1	0	2013-05-20	40	1218	16	272	104	0	80	2	5	3	6	6	0	1	1	1	0	0	3	11	1	405	50	1	3	1	1690
247	9265	1953	Graduate	Partner	75027.0	0	1	2013-01-09	74	925	64	179	133	12	77	2	9	4	6	5	0	0	0	0	0	0	3	11	0	536	69	1	3	1	1390
248	8867	1988	Postgraduate	Partner	67546.0	0	0	2012-08-31	90	864	134	768	150	38	172	1	4	10	5	3	0	0	0	0	0	0	3	11	0	667	34	0	2	0	2126
249	8932	1969	Postgraduate	Partner	65176.0	0	1	2012-10-29	57	960	28	183	220	70	70	4	9	6	6	6	0	0	0	0	0	0	3	11	0	608	53	1	3	1	1531
250	10236	1975	Postgraduate	Alone	31160.0	1	0	2013-09-16	59	16	3	25	6	1	13	2	2	0	3	8	0	0	0	0	0	0	3	11	0	286	47	1	2	1	64
251	6340	1985	Graduate	Alone	29938.0	1	0	2013-10-27	52	3	3	7	0	2	11	2	1	0	3	6	0	0	0	0	0	0	3	11	0	245	37	1	2	1	26
252	10089	1974	Graduate	Alone	102692.0	0	0	2013-04-05	5	168	148	444	32	172	148	1	6	9	13	2	0	1	1	1	1	0	3	11	1	450	48	0	1	0	1112
253	2227	1958	Undergrade	Partner	26490.0	0	0	2012-09-22	92	45	47	52	21	20	25	2	3	1	5	6	0	0	0	0	0	0	3	11	0	645	64	0	2	0	210
254	10992	1967	Graduate	Partner	75702.0	1	1	2012-08-29	77	650	28	353	45	42	30	5	4	6	11	8	0	0	0	0	0	0	3	11	0	669	55	2	4	1	1148
255	5304	1974	Postgraduate	Alone	30899.0	1	0	2012-10-13	35	24	0	8	0	0	1	2	1	0	3	6	0	0	0	0	0	0	3	11	0	624	48	1	2	1	33
256	309	1961	Postgraduate	Partner	63342.0	0	1	2012-10-16	48	918	21	118	13	10	21	3	8	3	5	6	0	1	0	0	0	0	3	11	0	621	61	1	3	1	1101
257	3406	1964	Graduate	Alone	45989.0	0	1	2012-10-22	97	138	33	87	28	24	12	4	3	2	7	3	0	0	0	0	0	0	3	11	0	615	58	1	2	1	322
258	2661	1964	Graduate	Alone	18701.0	1	1	2013-06-04	95	12	4	2	10	6	10	4	2	0	4	5	0	0	0	0	0	0	3	11	0	390	58	2	3	1	44
259	3153	1957	Postgraduate	Alone	40737.0	2	1	2013-12-08	24	11	0	4	0	0	2	1	1	0	2	8	0	0	0	0	0	0	3	11	0	203	65	3	4	1	17
260	10264	1979	Graduate	Alone	15287.0	1	0	2012-10-10	60	1	2	8	4	3	13	2	1	1	2	7	1	0	0	0	0	0	3	11	1	627	43	1	2	1	31
261	1184	1968	Postgraduate	Alone	69674.0	0	2	2013-05-22	46	554	41	215	11	0	24	3	10	2	10	5	0	0	0	0	0	0	3	11	0	403	54	2	3	1	845
262	4200	1970	Postgraduate	Partner	44159.0	1	0	2014-06-17	85	167	2	62	24	13	7	4	4	1	6	5	0	0	0	0	0	0	3	11	0	12	52	1	3	1	275
263	9396	1978	Postgraduate	Partner	37717.0	1	0	2012-11-23	31	9	0	6	4	1	5	1	1	0	2	9	0	0	0	0	0	0	3	11	0	583	44	1	3	1	25
264	2387	1952	Postgraduate	Partner	43776.0	1	1	2013-02-03	9	177	2	71	3	2	20	6	5	2	4	8	0	0	0	0	0	0	3	11	1	511	70	2	4	1	275
265	6690	1966	Postgraduate	Partner	38179.0	1	1	2013-03-14	30	38	4	22	4	2	20	4	3	1	3	7	0	0	0	0	0	0	3	11	0	472	56	2	4	1	90
266	1225	1963	Graduate	Partner	80124.0	0	0	2014-06-26	47	483	84	398	205	84	241	1	3	7	8	1	1	0	0	0	0	0	3	11	0	3	59	0	2	0	1495
267	9703	1970	Postgraduate	Partner	38097.0	1	1	2012-10-15	70	77	2	35	0	1	69	4	3	2	2	7	1	0	0	0	0	0	3	11	1	622	52	2	4	1	184
268	291	1970	Graduate	Partner	72940.0	0	0	2013-06-19	13	182	74	298	162	149	116	1	3	3	6	1	0	0	0	0	0	0	3	11	0	375	52	0	2	0	981
269	4557	1970	Graduate	Partner	22070.0	1	0	2013-10-04	11	10	7	19	8	2	21	2	2	2	2	6	0	0	0	0	0	0	3	11	0	268	52	1	3	1	67
270	2379	1953	Graduate	Alone	69267.0	0	0	2012-09-22	31	778	44	499	95	73	146	2	3	4	5	7	0	0	0	0	0	0	3	11	1	645	69	0	1	0	1635
271	5726	1983	Postgraduate	Alone	31788.0	1	0	2014-03-20	15	16	7	23	0	8	6	3	3	0	4	5	0	0	0	0	0	1	3	11	0	101	39	1	2	1	60
272	3066	1975	Postgraduate	Partner	61905.0	0	1	2014-02-04	2	167	0	43	6	2	13	2	4	2	4	5	0	0	0	0	0	0	3	11	0	145	47	1	3	1	231
273	6336	1960	Graduate	Partner	29315.0	1	1	2014-04-06	55	13	2	14	8	7	4	4	2	0	4	6	0	0	0	0	0	0	3	11	0	84	62	2	4	1	48
274	10967	1963	Graduate	Alone	33378.0	1	1	2013-02-06	38	33	6	40	3	7	10	3	2	0	4	7	0	0	0	0	0	0	3	11	0	508	59	2	3	1	99
275	2304	1963	Postgraduate	Partner	66313.0	0	1	2013-09-16	86	625	7	99	10	22	7	2	6	3	12	4	0	0	0	0	0	0	3	11	0	286	59	1	3	1	770
276	3445	1956	Graduate	Alone	60714.0	0	0	2013-01-17	56	216	162	224	101	92	162	2	7	4	10	5	0	0	0	0	0	0	3	11	1	528	66	0	1	0	957
277	7828	1981	Postgraduate	Partner	77882.0	0	0	2014-04-30	29	68	129	396	188	22	15	1	3	3	5	1	0	0	0	0	0	0	3	11	0	60	41	0	2	0	818
278	3762	1986	Postgraduate	Alone	69867.0	0	0	2013-04-02	30	196	0	512	33	130	54	1	3	5	8	1	0	0	0	1	0	0	3	11	1	453	36	0	1	0	925
279	4391	1968	Postgraduate	Alone	63841.0	0	1	2013-04-21	64	635	15	100	20	7	131	1	9	3	9	6	0	0	0	0	0	0	3	11	0	434	54	1	2	1	908
280	4669	1981	Undergrade	Partner	24480.0	1	0	2013-02-11	46	4	19	9	28	25	17	3	3	0	4	7	0	0	0	0	0	0	3	11	0	503	41	1	3	1	102
281	10144	1976	Graduate	Partner	51369.0	0	1	2012-10-25	84	297	7	79	0	11	182	2	8	2	4	8	0	0	0	0	0	0	3	11	0	612	46	1	3	1	576
282	8652	1946	Graduate	Partner	37760.0	0	0	2012-08-31	20	84	5	38	150	12	28	2	4	1	6	7	0	0	0	0	0	0	3	11	0	667	76	0	2	0	317
283	1672	1974	Postgraduate	Partner	65640.0	0	1	2014-03-01	74	204	7	149	20	15	66	1	5	1	8	2	0	0	0	0	0	0	3	11	0	120	48	1	3	1	461
284	8962	1975	Postgraduate	Partner	44319.0	1	1	2014-04-17	18	26	0	8	0	0	3	2	2	0	3	5	0	0	0	0	0	0	3	11	0	73	47	2	4	1	37
285	9974	1974	Graduate	Partner	30631.0	1	0	2013-07-12	75	15	6	20	4	5	20	1	3	1	2	7	0	0	0	0	0	0	3	11	0	352	48	1	3	1	70
286	10983	1952	Graduate	Partner	75278.0	0	0	2013-01-29	17	304	98	230	150	74	74	1	6	3	13	3	0	0	0	0	0	0	3	11	0	516	70	0	2	0	930
287	8148	1956	Postgraduate	Partner	50898.0	1	1	2013-01-08	88	285	28	242	55	114	135	13	6	2	12	5	0	0	0	0	0	0	3	11	0	537	66	2	4	1	859
288	10102	1966	Graduate	Alone	79946.0	0	0	2014-05-12	19	395	183	565	166	141	28	1	5	11	5	3	0	0	0	0	0	0	3	11	0	48	56	0	1	0	1478
289	4697	1949	Postgraduate	Alone	35416.0	0	0	2013-06-13	62	248	3	81	4	3	51	3	7	1	5	8	0	0	0	0	0	0	3	11	0	381	73	0	1	0	390
290	9262	1984	Undergrade	Partner	32414.0	0	0	2013-07-04	11	20	6	5	0	9	12	1	1	0	3	7	1	0	0	0	0	0	3	11	0	360	38	0	2	0	52
291	7254	1969	Graduate	Partner	38361.0	1	0	2013-12-27	74	39	0	56	20	8	14	3	3	1	3	7	0	0	0	0	0	0	3	11	0	184	53	1	3	1	137
292	4543	1980	Graduate	Partner	82497.0	0	0	2012-10-31	32	777	129	573	216	21	203	1	2	7	9	4	0	0	1	0	0	0	3	11	0	606	42	0	2	0	1919
293	4927	1971	Graduate	Partner	16626.0	2	0	2014-01-15	76	8	3	22	21	1	13	3	3	0	3	9	0	0	0	0	0	0	3	11	0	165	51	2	4	1	68
294	10451	1965	Graduate	Partner	29672.0	1	1	2013-03-12	6	9	1	3	0	4	8	1	0	0	3	6	0	0	0	0	0	0	3	11	0	474	57	2	4	1	25
295	2926	1952	Postgraduate	Partner	55951.0	0	1	2012-08-23	62	1241	0	80	0	13	40	3	3	6	11	8	0	1	0	0	1	0	3	11	0	675	70	1	3	1	1374
296	2874	1988	Undergrade	Alone	35388.0	1	0	2013-03-07	20	6	4	7	4	3	8	1	1	0	3	7	0	0	0	0	0	0	3	11	0	479	34	1	2	1	32
297	9738	1986	Postgraduate	Partner	42386.0	1	0	2013-01-13	43	65	4	16	0	4	11	1	3	0	3	8	0	0	0	0	0	0	3	11	0	532	36	1	3	1	100
298	7119	1982	Graduate	Alone	68627.0	0	0	2013-01-12	45	395	15	263	60	54	38	1	2	3	6	1	0	0	0	0	0	0	3	11	0	533	40	0	1	0	825
299	3924	1965	Postgraduate	Alone	57912.0	0	1	2014-03-17	34	801	0	80	0	0	35	5	8	3	12	5	0	1	0	0	0	0	3	11	0	104	57	1	2	1	916
300	5827	1958	Graduate	Alone	35246.0	1	1	2014-04-16	53	36	0	12	2	2	10	4	3	1	3	5	0	0	0	0	0	0	3	11	0	74	64	2	3	1	62
301	5596	1956	Undergrade	Partner	58821.0	0	1	2013-10-12	44	513	14	154	19	0	28	1	9	2	9	6	0	0	0	0	0	0	3	11	0	260	66	1	3	1	728
302	10812	1978	Postgraduate	Partner	46377.0	1	0	2014-03-01	89	37	0	46	4	3	0	1	2	1	3	4	0	0	0	0	0	0	3	11	0	120	44	1	3	1	90
303	1717	1988	Graduate	Alone	39747.0	1	0	2014-04-13	43	80	15	93	20	13	52	3	5	1	4	8	0	0	0	0	0	0	3	11	0	77	34	1	2	1	273
304	9491	1984	Graduate	Partner	23976.0	1	0	2013-12-27	68	14	1	21	2	3	25	3	3	1	3	7	0	0	0	0	0	0	3	11	0	184	38	1	3	1	66
305	9274	1961	Postgraduate	Partner	80950.0	0	0	2013-03-28	44	525	147	112	219	147	63	1	6	7	9	2	0	0	0	1	0	0	3	11	0	458	61	0	2	0	1213
306	6609	1966	Graduate	Alone	27038.0	0	0	2012-09-18	64	1	26	25	17	23	15	1	3	0	3	9	0	0	0	0	0	0	3	11	1	649	56	0	1	0	107
307	6963	1947	Graduate	Alone	77457.0	0	0	2014-03-05	85	675	11	400	15	45	11	1	2	5	10	1	0	0	1	0	0	0	3	11	0	116	75	0	1	0	1157
308	4440	1964	Postgraduate	Partner	64100.0	0	1	2013-09-10	93	509	0	27	0	0	10	1	8	3	6	7	0	1	0	0	0	0	3	11	0	292	58	1	3	1	546
